abbrivate_funds,funds_title,stock_title,stock_href,abbrivate_stock,holding,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),New Oriental Education & Technology Group Inc ADR,/quote/EDU?p=EDU,EDU,5.62%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),Capgemini SE,/quote/CAP.PA?p=CAP.PA,CAP.PA,4.86%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),SAP SE,/quote/SAP.DE?p=SAP.DE,SAP.DE,4.52%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),JD.com Inc ADR,/quote/JD?p=JD,JD,4.33%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),Sonova Holding AG,/quote/SOON?p=SOON,SOON,4.19%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),AstraZeneca PLC,/quote/AZN.L?p=AZN.L,AZN.L,4.09%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),Wuliangye Yibin Co Ltd,/quote/000858?p=000858,858,4.06%,,
TGGCX,Touchstone International Growth Opportunities Fund Class C (TGGCX),Canadian Pacific Railway Ltd,/quote/CP.TO?p=CP.TO,CP.TO,3.65%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),T. Rowe Price Instl Emerging Mkts Eq,/quote/IEMFX?p=IEMFX,IEMFX,6.38%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),BlackRock Multi Mgr Partners Offshore,,,3.86%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),T. Rowe Price Intl Bd (USD Hdgd) I,/quote/TNBMX?p=TNBMX,TNBMX,2.34%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,2.07%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,2.06%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),T. Rowe Price US Treasury Long-Term I,/quote/PRUUX?p=PRUUX,PRUUX,1.90%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),T. Rowe Price Real Assets I,/quote/PRIKX?p=PRIKX,PRIKX,1.85%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),Facebook Inc A,/quote/FB?p=FB,FB,1.52%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,1.40%,,
TGIPX,T. Rowe Price Spectrum Moderate Growth Allocation Fund I Class (TGIPX),T. Rowe Price Instl Emerging Mkts Bond,/quote/TREBX?p=TREBX,TREBX,1.32%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Thornburg Capital Management,,,3.43%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Tencent Holdings Ltd,/quote/00700?p=00700,700,3.09%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Ferrovial SA,/quote/FER.BC?p=FER.BC,FER.BC,2.90%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Z Holdings Corp,/quote/4689?p=4689,4689,2.90%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),adidas AG,/quote/ADS.DE?p=ADS.DE,ADS.DE,2.84%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Telefonaktiebolaget L M Ericsson Class B,/quote/ERIC B?p=ERIC B,ERIC B,2.84%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Vinci SA,/quote/DG.PA?p=DG.PA,DG.PA,2.81%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),BAE Systems PLC,/quote/BA..L?p=BA..L,BA..L,2.76%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Edf,,,2.73%,,
TGIRX,Thornburg International Value Fund Class R6 (TGIRX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.68%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,5.95%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,5.05%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,4.70%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.77%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,2.56%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Pfizer Inc,/quote/PFE?p=PFE,PFE,2.34%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Danaher Corp,/quote/DHR?p=DHR,DHR,2.28%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Visa Inc Class A,/quote/V?p=V,V,2.15%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Verizon Communications Inc,/quote/VZ?p=VZ,VZ,2.06%,,
TGTIX,T. Rowe Price Growth and Income Fund I Class (TGTIX),Linde PLC,/quote/LIN.L?p=LIN.L,LIN.L,2.05%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Thornburg Capital Management,,,3.43%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Tencent Holdings Ltd,/quote/00700?p=00700,700,3.09%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Ferrovial SA,/quote/FER.BC?p=FER.BC,FER.BC,2.90%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Z Holdings Corp,/quote/4689?p=4689,4689,2.90%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),adidas AG,/quote/ADS.DE?p=ADS.DE,ADS.DE,2.84%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Telefonaktiebolaget L M Ericsson Class B,/quote/ERIC B?p=ERIC B,ERIC B,2.84%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Vinci SA,/quote/DG.PA?p=DG.PA,DG.PA,2.81%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),BAE Systems PLC,/quote/BA..L?p=BA..L,BA..L,2.76%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Edf,,,2.73%,,
TGVAX,Thornburg International Value Fund Class A (TGVAX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.68%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Thornburg Capital Management,,,3.43%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Tencent Holdings Ltd,/quote/00700?p=00700,700,3.09%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Ferrovial SA,/quote/FER.BC?p=FER.BC,FER.BC,2.90%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Z Holdings Corp,/quote/4689?p=4689,4689,2.90%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),adidas AG,/quote/ADS.DE?p=ADS.DE,ADS.DE,2.84%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Telefonaktiebolaget L M Ericsson Class B,/quote/ERIC B?p=ERIC B,ERIC B,2.84%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Vinci SA,/quote/DG.PA?p=DG.PA,DG.PA,2.81%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),BAE Systems PLC,/quote/BA..L?p=BA..L,BA..L,2.76%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Edf,,,2.73%,,
TGVIX,Thornburg International Value Fund Class I (TGVIX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.68%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Thornburg Capital Management,,,3.43%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Tencent Holdings Ltd,/quote/00700?p=00700,700,3.09%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Ferrovial SA,/quote/FER.BC?p=FER.BC,FER.BC,2.90%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Z Holdings Corp,/quote/4689?p=4689,4689,2.90%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),adidas AG,/quote/ADS.DE?p=ADS.DE,ADS.DE,2.84%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Telefonaktiebolaget L M Ericsson Class B,/quote/ERIC B?p=ERIC B,ERIC B,2.84%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Vinci SA,/quote/DG.PA?p=DG.PA,DG.PA,2.81%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),BAE Systems PLC,/quote/BA..L?p=BA..L,BA..L,2.76%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Edf,,,2.73%,,
TGVRX,Thornburg International Value Fund Class R3 (TGVRX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.68%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,6.13%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Vertex Pharmaceuticals Inc,/quote/VRTX?p=VRTX,VRTX,4.99%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Intuitive Surgical Inc,/quote/ISRG?p=ISRG,ISRG,3.99%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Thermo Fisher Scientific Inc,/quote/TMO?p=TMO,TMO,3.90%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Becton, Dickinson and Co,/quote/BDX?p=BDX,BDX,3.65%,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Amgen Inc,/quote/AMGN?p=AMGN,AMGN,2.67%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Eli Lilly and Co,/quote/LLY?p=LLY,LLY,2.55%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Centene Corp,/quote/CNC?p=CNC,CNC,2.49%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Stryker Corp,/quote/SYK?p=SYK,SYK,2.38%,,
THISX,T. Rowe Price Health Sciences Fund I Class (THISX),Danaher Corp,/quote/DHR?p=DHR,DHR,2.31%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Orange SA,/quote/ORA.PA?p=ORA.PA,ORA.PA,4.62%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Taiwan Semiconductor Manufacturing Co Ltd,/quote/2330.TW?p=2330.TW,2330.TW,4.02%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),China Mobile Ltd,/quote/00941?p=00941,941,3.50%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Edf,,,2.84%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,2.69%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Deutsche Telekom AG,/quote/DTE.DE?p=DTE.DE,DTE.DE,2.68%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),CME Group Inc Class A,/quote/CME?p=CME,CME,2.66%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Total SA,/quote/FP.PA?p=FP.PA,FP.PA,2.61%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),Enel SpA,/quote/ENEL.MI?p=ENEL.MI,ENEL.MI,2.58%,,
TIBMX,Thornburg Investment Income Builder Fund Class R5 (TIBMX),The Home Depot Inc,/quote/HD?p=HD,HD,2.52%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Shopify Inc A,/quote/SHOP.TO?p=SHOP.TO,SHOP.TO,2.46%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Fisher & Paykel Healthcare Corp Ltd,/quote/FPH.NZ?p=FPH.NZ,FPH.NZ,1.70%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Country Garden Services Holdings Co Ltd,/quote/06098?p=06098,6098,1.66%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Amplifon SpA,/quote/AMP.MI?p=AMP.MI,AMP.MI,1.64%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),MercadoLibre Inc,/quote/MELI.SA?p=MELI.SA,MELI.SA,1.43%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Ambu A/S Class B,/quote/AMBU B?p=AMBU B,AMBU B,1.39%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Tecan Group Ltd,/quote/TECN?p=TECN,TECN,1.35%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Ocado Group PLC,/quote/OCDO.L?p=OCDO.L,OCDO.L,1.23%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Abcam PLC,/quote/ABC.L?p=ABC.L,ABC.L,1.17%,,
TIDDX,T. Rowe Price International Discovery Fund I Class (TIDDX),Shandong Weigao Group Medical Polymer Co Ltd Class H,/quote/01066?p=01066,1066,1.12%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,5.33%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,4.68%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,3.31%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.27%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,2.01%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Facebook Inc A,/quote/FB?p=FB,FB,1.69%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Mastercard Inc A,/quote/MA?p=MA,MA,1.54%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.42%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),Bank of America Corp,/quote/BAC?p=BAC,BAC,1.41%,,
TIIRX,TIAA-CREF Growth & Income Fund Retail Class (TIIRX),The Home Depot Inc,/quote/HD?p=HD,HD,1.29%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Southern Co,/quote/SO?p=SO,SO,3.10%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Wells Fargo & Co,/quote/WFC?p=WFC,WFC,2.97%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),General Electric Co,/quote/GE?p=GE,GE,2.84%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,2.81%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Total SA ADR,/quote/TOT.PA?p=TOT.PA,TOT.PA,2.75%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,2.71%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Medtronic PLC,/quote/MDT?p=MDT,MDT,2.58%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,2.57%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Morgan Stanley,/quote/MS?p=MS,MS,2.44%,,
TILCX,T. Rowe Price Institutional Large Cap Value Fund (TILCX),Chubb Ltd,/quote/CB?p=CB,CB,2.38%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.98%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,6.61%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.81%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Salesforce.com Inc,/quote/CRM?p=CRM,CRM,3.47%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Facebook Inc A,/quote/FB?p=FB,FB,3.22%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Mastercard Inc A,/quote/MA?p=MA,MA,3.00%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,2.64%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Adobe Inc,/quote/ADBE?p=ADBE,ADBE,2.56%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Nike Inc B,/quote/NKE?p=NKE,NKE,2.39%,,
TILHX,TIAA-CREF Large Cap Growth Fund Advisor Class (TILHX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,2.36%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.98%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,6.61%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.81%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Salesforce.com Inc,/quote/CRM?p=CRM,CRM,3.47%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Facebook Inc A,/quote/FB?p=FB,FB,3.22%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Mastercard Inc A,/quote/MA?p=MA,MA,3.00%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,2.64%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Adobe Inc,/quote/ADBE?p=ADBE,ADBE,2.56%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Nike Inc B,/quote/NKE?p=NKE,NKE,2.39%,,
TILPX,TIAA-CREF Large-Cap Growth Fund Premier Class (TILPX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,2.36%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.98%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,6.61%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.81%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Salesforce.com Inc,/quote/CRM?p=CRM,CRM,3.47%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Facebook Inc A,/quote/FB?p=FB,FB,3.22%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Mastercard Inc A,/quote/MA?p=MA,MA,3.00%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,2.64%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Adobe Inc,/quote/ADBE?p=ADBE,ADBE,2.56%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Nike Inc B,/quote/NKE?p=NKE,NKE,2.39%,,
TILRX,TIAA-CREF Large-Cap Growth Fund Retirement Class (TILRX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,2.36%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Facebook Inc A,/quote/FB?p=FB,FB,4.73%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,4.62%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Verizon Communications Inc,/quote/VZ?p=VZ,VZ,4.08%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.66%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Progressive Corp,/quote/PGR?p=PGR,PGR,3.42%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Schneider Electric SE,/quote/SU.PA?p=SU.PA,SU.PA,3.25%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,3.03%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),GlaxoSmithKline PLC ADR,/quote/GSK.L?p=GSK.L,GSK.L,2.94%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),KDDI Corp,/quote/9433?p=9433,9433,2.90%,,
TIQIX,Touchstone Global ESG Equity Fund - Class Y (TIQIX),Comcast Corp Class A,/quote/CMCSA?p=CMCSA,CMCSA,2.78%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.98%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,6.61%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.81%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Salesforce.com Inc,/quote/CRM?p=CRM,CRM,3.47%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Facebook Inc A,/quote/FB?p=FB,FB,3.22%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Mastercard Inc A,/quote/MA?p=MA,MA,3.00%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,2.64%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Adobe Inc,/quote/ADBE?p=ADBE,ADBE,2.56%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Nike Inc B,/quote/NKE?p=NKE,NKE,2.39%,,
TIRTX,TIAA-CREF Large-Cap Growth Fund Retail Class (TIRTX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,2.36%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Thornburg Capital Management,,,3.43%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Tencent Holdings Ltd,/quote/00700?p=00700,700,3.09%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Ferrovial SA,/quote/FER.BC?p=FER.BC,FER.BC,2.90%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Z Holdings Corp,/quote/4689?p=4689,4689,2.90%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),adidas AG,/quote/ADS.DE?p=ADS.DE,ADS.DE,2.84%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Telefonaktiebolaget L M Ericsson Class B,/quote/ERIC B?p=ERIC B,ERIC B,2.84%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Vinci SA,/quote/DG.PA?p=DG.PA,DG.PA,2.81%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),BAE Systems PLC,/quote/BA..L?p=BA..L,BA..L,2.76%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Edf,,,2.73%,,
TIVRX,Thornburg International Value Fund Class R5 (TIVRX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.68%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Walmart Inc,/quote/WMT?p=WMT,WMT,3.02%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,2.68%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Pfizer Inc,/quote/PFE?p=PFE,PFE,2.33%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,2.27%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Merck & Co Inc,/quote/MRK?p=MRK,MRK,2.26%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Verizon Communications Inc,/quote/VZ?p=VZ,VZ,2.24%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Intel Corp,/quote/INTC?p=INTC,INTC,1.96%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.60%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Eli Lilly and Co,/quote/LLY?p=LLY,LLY,1.57%,,
TMMAX,SEI Institutional Managed Trust Tax-Managed Volatility Fund Class F (TMMAX),Amdocs Ltd,/quote/DOX?p=DOX,DOX,1.47%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Huntington Ingalls Industries Inc,/quote/HII?p=HII,HII,3.33%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Southwest Airlines Co,/quote/LUV?p=LUV,LUV,3.17%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Assured Guaranty Ltd,/quote/AGO?p=AGO,AGO,2.53%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Akamai Technologies Inc,/quote/AKAM?p=AKAM,AKAM,2.48%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),RH,/quote/RH?p=RH,RH,2.45%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Verisk Analytics Inc,/quote/VRSK?p=VRSK,VRSK,2.38%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Entergy Corp,/quote/ETR?p=ETR,ETR,2.28%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),KeyCorp,/quote/KEY?p=KEY,KEY,2.28%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Markel Corp,/quote/MKL?p=MKL,MKL,2.23%,,
TMSIX,Thrivent Mid Cap Stock Fund Class S (TMSIX),Zions Bancorp NA,/quote/ZION?p=ZION,ZION,2.22%,,
TOECX,Touchstone Mid Cap Growth Fund Class C (TOECX),Global Payments Inc,/quote/GPN?p=GPN,GPN,3.45%,,
